Row ID,Table Code,Table Name,Variable Code,Variable,Value,Variable Unit,Date
19000_2004Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,2831844,Thousands of dollars,12/31/2004
19000_2005Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,2899484,Thousands of dollars,03/31/2005
19000_2005Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,2887144,Thousands of dollars,06/30/2005
19000_2005Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,2955196,Thousands of dollars,09/30/2005
19000_2005Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,2975760,Thousands of dollars,12/31/2005
19000_2006Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3021516,Thousands of dollars,03/31/2006
19000_2006Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3059888,Thousands of dollars,06/30/2006
19000_2006Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3043664,Thousands of dollars,09/30/2006
19000_2006Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3082616,Thousands of dollars,12/31/2006
19000_2007Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3129396,Thousands of dollars,03/31/2007
19000_2007Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3226728,Thousands of dollars,06/30/2007
19000_2007Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3266448,Thousands of dollars,09/30/2007
19000_2007Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3323500,Thousands of dollars,12/31/2007
19000_2008Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3395720,Thousands of dollars,03/31/2008
19000_2015Q4_SQINC4-11_quarter,SQINC4,Personal Income by Major Component,SQINC4-11,Nonfarm personal income,138575,Millions of dollars,12/31/2015
19000_2017Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,46505,Dollars,03/31/2017
19000_2008Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3401872,Thousands of dollars,06/30/2008
19000_2008Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3456352,Thousands of dollars,09/30/2008
19000_2008Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3517928,Thousands of dollars,12/31/2008
19000_2009Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3347996,Thousands of dollars,03/31/2009
19000_2009Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3340376,Thousands of dollars,06/30/2009
19000_2009Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3338260,Thousands of dollars,09/30/2009
19000_2009Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3321996,Thousands of dollars,12/31/2009
19000_2010Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3335872,Thousands of dollars,03/31/2010
19000_2010Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3408164,Thousands of dollars,06/30/2010
19000_2010Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3463164,Thousands of dollars,09/30/2010
19000_2010Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3448968,Thousands of dollars,12/31/2010
19000_2011Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3597144,Thousands of dollars,03/31/2011
19000_2011Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3589828,Thousands of dollars,06/30/2011
19000_2011Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3628816,Thousands of dollars,09/30/2011
19000_2011Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3670328,Thousands of dollars,12/31/2011
19000_2012Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3873208,Thousands of dollars,03/31/2012
19000_2012Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3810668,Thousands of dollars,06/30/2012
19000_2012Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3827220,Thousands of dollars,09/30/2012
19000_2012Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3896972,Thousands of dollars,12/31/2012
19000_2013Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4007520,Thousands of dollars,03/31/2013
19000_2013Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3952444,Thousands of dollars,06/30/2013
19000_2013Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3939460,Thousands of dollars,09/30/2013
19000_2016Q1_SQINC4-11_quarter,SQINC4,Personal Income by Major Component,SQINC4-11,Nonfarm personal income,140160,Millions of dollars,03/31/2016
19000_2017Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,46644,Dollars,06/30/2017
19000_2013Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,3978064,Thousands of dollars,12/31/2013
19000_2014Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4003280,Thousands of dollars,03/31/2014
19000_2014Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4052648,Thousands of dollars,06/30/2014
19000_2014Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4078356,Thousands of dollars,09/30/2014
19000_2014Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4165800,Thousands of dollars,12/31/2014
19000_2015Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4050384,Thousands of dollars,03/31/2015
19000_2015Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4138584,Thousands of dollars,06/30/2015
19000_2015Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4123588,Thousands of dollars,09/30/2015
19000_2015Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4074460,Thousands of dollars,12/31/2015
19000_2016Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4044488,Thousands of dollars,03/31/2016
19000_2016Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4137416,Thousands of dollars,06/30/2016
19000_2016Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4082108,Thousands of dollars,09/30/2016
19000_2016Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4125068,Thousands of dollars,12/31/2016
19000_2017Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4243532,Thousands of dollars,03/31/2017
19000_2017Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4171184,Thousands of dollars,06/30/2017
19000_2017Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4238508,Thousands of dollars,09/30/2017
19000_2017Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4243460,Thousands of dollars,12/31/2017
19000_2018Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4400404,Thousands of dollars,03/31/2018
19000_2018Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4325304,Thousands of dollars,06/30/2018
19000_2018Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4354396,Thousands of dollars,09/30/2018
19000_2018Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4381804,Thousands of dollars,12/31/2018
19000_2019Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4399104,Thousands of dollars,03/31/2019
19000_2021Q1_SQINC4-11_quarter,SQINC4,Personal Income by Major Component,SQINC4-11,Nonfarm personal income,187923,Millions of dollars,03/31/2021
19000_2017Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,46624,Dollars,09/30/2017
19000_2019Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4431512,Thousands of dollars,06/30/2019
19000_2019Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4498648,Thousands of dollars,09/30/2019
19000_2019Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4501120,Thousands of dollars,12/31/2019
19000_2020Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4545304,Thousands of dollars,03/31/2020
19000_2020Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4496632,Thousands of dollars,06/30/2020
19000_2020Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4519660,Thousands of dollars,09/30/2020
19000_2020Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4605708,Thousands of dollars,12/31/2020
19000_2021Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4688808,Thousands of dollars,03/31/2021
19000_2021Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4787552,Thousands of dollars,06/30/2021
19000_2021Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4877108,Thousands of dollars,09/30/2021
19000_2021Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,4964920,Thousands of dollars,12/31/2021
19000_2022Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5278692,Thousands of dollars,03/31/2022
19000_2022Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5269524,Thousands of dollars,06/30/2022
19000_2022Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5426712,Thousands of dollars,09/30/2022
19000_2022Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5515360,Thousands of dollars,12/31/2022
19000_2023Q1_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5693868,Thousands of dollars,03/31/2023
19000_2023Q2_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5688536,Thousands of dollars,06/30/2023
19000_2023Q3_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5747024,Thousands of dollars,09/30/2023
19000_2023Q4_SQINC7N-600_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-600,Private nonfarm wages and salaries: Wholesale trade,5844824,Thousands of dollars,12/31/2023
19000_1998Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5529108,Thousands of dollars,03/31/1998
19000_1998Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5495336,Thousands of dollars,06/30/1998
19000_1998Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5572688,Thousands of dollars,09/30/1998
19000_1998Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5634648,Thousands of dollars,12/31/1998
19000_1999Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5676468,Thousands of dollars,03/31/1999
19000_1999Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5649684,Thousands of dollars,06/30/1999
19000_1999Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5950996,Thousands of dollars,09/30/1999
19000_1999Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5981096,Thousands of dollars,12/31/1999
19000_2000Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,5982364,Thousands of dollars,03/31/2000
19000_2000Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6154032,Thousands of dollars,06/30/2000
19000_2000Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6145460,Thousands of dollars,09/30/2000
19000_2000Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6274724,Thousands of dollars,12/31/2000
19000_2001Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6248032,Thousands of dollars,03/31/2001
19000_2001Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6365412,Thousands of dollars,06/30/2001
19000_2001Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6592748,Thousands of dollars,09/30/2001
19000_2001Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6613692,Thousands of dollars,12/31/2001
19000_2002Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6597288,Thousands of dollars,03/31/2002
19000_2002Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6629176,Thousands of dollars,06/30/2002
19000_2002Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6605852,Thousands of dollars,09/30/2002
19000_2002Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6604920,Thousands of dollars,12/31/2002
19000_2003Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6675668,Thousands of dollars,03/31/2003
19000_2003Q2_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6756432,Thousands of dollars,06/30/2003
19000_2003Q3_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6845324,Thousands of dollars,09/30/2003
19000_2003Q4_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6927676,Thousands of dollars,12/31/2003
19000_2004Q1_SQINC7N-2010_quarter,SQINC7N,Wages and Salaries by NAICS Industry,SQINC7N-2010,Govt. and govt. enterprises wages and salaries: State and local,6943612,Thousands of dollars,03/31/2004
